SO Name,NESLI2 Walter De Gruyter SMP 2012_2012,,,,,,,,,,,,,,,,,,,
SO Identifier,degruyter_collection_2012_2012_nesli2,,,,,,,,,,,,,,,,,,,
Provider,Walter De Gruyter,,,,,,,,,,,,,,,,,,,
Package Identifier,SMP,,,,,,,,,,,,,,,,,,,
Package Name,SMP,,,,,,,,,,,,,,,,,,,
Agreement Term Start Year,2012,,,,,,,,,,,,,,,,,,,
Agreement Term End Year,2012,,,,,,,,,,,,,,,,,,,
Consortium,NESLI2,,,,,,,,,,,,,,,,,,,
Number of Proprietary_ID columns,0,,,,,,,,,,,,,,,,,,,
Number of Platforms listed,1,,,,,,,,,,,,,,,,,,,
publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name,DOI,platform_name,platform_role,platform_title_url,platform_name,platform_role,platform_title_url
Reviews in Chemical Engineering,,2191-0235,1998,,,,,,revce,,full text,,De Gruyter,http://dx.doi.org/10.1515/revce,De Gruyter Online,host,http://dx.doi.org/10.1515/revce,,,
Journal of Polymer Engineering,,2191-0340,1998,,,,,,polyeng,,full text,,De Gruyter,http://dx.doi.org/10.1515/polyeng,De Gruyter Online,host,http://dx.doi.org/10.1515/polyeng,,,
Journal of Pediatric Endocrinology and Metabolism,,2191-0251,1998,,,,,,jpem,,full text,,De Gruyter,http://dx.doi.org/10.1515/jpem,De Gruyter Online,host,http://dx.doi.org/10.1515/jpem,,,
Lexicographica,,1865-9403,1998,,,,,,lexi,,full text,,De Gruyter,http://dx.doi.org/10.1515/lexi,De Gruyter Online,host,http://dx.doi.org/10.1515/lexi,,,
Reviews in Inorganic Chemistry,,2191-0277,1998,,,,,,revic,,full text,,De Gruyter,http://dx.doi.org/10.1515/revic,De Gruyter Online,host,http://dx.doi.org/10.1515/revic,,,
Reviews on Environmental Health,,2191-0308,1998,,,,,,reveh,,full text,,De Gruyter,http://dx.doi.org/10.1515/reveh,De Gruyter Online,host,http://dx.doi.org/10.1515/reveh,,,
Russian Journal of Numerical Analysis and Mathematical Modelling,,1569-3988,1998,,,,,,rjnamm,,full text,,De Gruyter,http://dx.doi.org/10.1515/rjnamm,De Gruyter Online,host,http://dx.doi.org/10.1515/rjnamm,,,
Reviews in the Neurosciences,,2191-0200,1998,,,,,,revneuro,,full text,,De Gruyter,http://dx.doi.org/10.1515/revneuro,De Gruyter Online,host,http://dx.doi.org/10.1515/revneuro,,,
Sociolinguistica,,1865-939X,1998,,,,,,soci,,full text,,De Gruyter,http://dx.doi.org/10.1515/soci,De Gruyter Online,host,http://dx.doi.org/10.1515/soci,,,
Journal of the Mechanical Behavior of Materials,,2191-0243,1998,,,,,,jmbm,,full text,,De Gruyter,http://dx.doi.org/10.1515/jmbm,De Gruyter Online,host,http://dx.doi.org/10.1515/jmbm,,,
Probus,,1613-4079,1998,,,,,,prbs ,,full text,,De Gruyter,http://dx.doi.org/10.1515/prbs ,De Gruyter Online,host,http://dx.doi.org/10.1515/prbs ,,,
Science and Engineering of Composite Materials,,2191-0359,1998,,,,,,secm,,full text,,De Gruyter,http://dx.doi.org/10.1515/secm,De Gruyter Online,host,http://dx.doi.org/10.1515/secm,,,
Random Operators and Stochastic Equations,,1569-397X,1998,,,,,,rose,,full text,,De Gruyter,http://dx.doi.org/10.1515/rose,De Gruyter Online,host,http://dx.doi.org/10.1515/rose,,,
Main Group Metal Chemistry,,2191-0219,1998,,,,,,mgmc,,full text,,De Gruyter,http://dx.doi.org/10.1515/mgmc,De Gruyter Online,host,http://dx.doi.org/10.1515/mgmc,,,
Monte Carlo Methods and Applications,,1569-3961,1998,,,,,,mcma,,full text,,De Gruyter,http://dx.doi.org/10.1515/mcma,De Gruyter Online,host,http://dx.doi.org/10.1515/mcma,,,
Kierkegaard Studies Yearbook,,1612-9792,1998,,,,,,kier,,full text,,De Gruyter,http://dx.doi.org/10.1515/kier,De Gruyter Online,host,http://dx.doi.org/10.1515/kier,,,
Linguistic Typology ,,1613-415X,1998,,,,,,lity ,,full text,,De Gruyter,http://dx.doi.org/10.1515/lity ,De Gruyter Online,host,http://dx.doi.org/10.1515/lity ,,,
Zeitschrift f¸r antikes Christentum / Journal of Ancient Christianity,,1612-961X,1998,,,,,,zach ,,full text,,De Gruyter,http://dx.doi.org/10.1515/zach ,De Gruyter Online,host,http://dx.doi.org/10.1515/zach ,,,
ABI Technik,,2191-4664,1998,,,,,,abitech ,,full text,,De Gruyter,http://dx.doi.org/10.1515/abitech ,De Gruyter Online,host,http://dx.doi.org/10.1515/abitech ,,,
Anglia,,1865-8938,1998,,,,,,angl,,full text,,De Gruyter,http://dx.doi.org/10.1515/angl,De Gruyter Online,host,http://dx.doi.org/10.1515/angl,,,
Antike und Abendland,,1613-0421,1998,,,,,,anti,,full text,,De Gruyter,http://dx.doi.org/10.1515/anti,De Gruyter Online,host,http://dx.doi.org/10.1515/anti,,,
Apeiron,,2156-7093,1998,,,,,,apeiron,,full text,,De Gruyter,http://dx.doi.org/10.1515/apeiron,De Gruyter Online,host,http://dx.doi.org/10.1515/apeiron,,,
Arbitrium,,1865-8849,1998,,,,,,arbi,,full text,,De Gruyter,http://dx.doi.org/10.1515/arbi,De Gruyter Online,host,http://dx.doi.org/10.1515/arbi,,,
Arcadia,,1613-0642,1998,,,,,,arca ,,full text,,De Gruyter,http://dx.doi.org/10.1515/arca ,De Gruyter Online,host,http://dx.doi.org/10.1515/arca ,,,
Archiv f¸r Geschichte der Philosophie,,1613-0650,1998,,,,,,agph ,,full text,,De Gruyter,http://dx.doi.org/10.1515/agph ,De Gruyter Online,host,http://dx.doi.org/10.1515/agph ,,,
Archiv f¸r Papyrusforschung und verwandte Gebiete,,1867-1551,1998,,,,,,apf,,full text,,De Gruyter,http://dx.doi.org/10.1515/apf,De Gruyter Online,host,http://dx.doi.org/10.1515/apf,,,
Aschkenas,,1865-9438,1998,,,,,,asch,,full text,,De Gruyter,http://dx.doi.org/10.1515/asch,De Gruyter Online,host,http://dx.doi.org/10.1515/asch,,,
Beitr‰ge zur Geschichte der deutschen Sprache und Literatur,,1865-9373,1998,,,,,,bgsl,,full text,,De Gruyter,http://dx.doi.org/10.1515/bgsl,De Gruyter Online,host,http://dx.doi.org/10.1515/bgsl,,,
Bibliothek Forschung und Praxis,,1865-7648,1998,,,,,,bfup,,full text,,De Gruyter,http://dx.doi.org/10.1515/bfup,De Gruyter Online,host,http://dx.doi.org/10.1515/bfup,,,
Biological Chemistry,,1437-4315,1998,,,,,,bc,,full text,,De Gruyter,http://dx.doi.org/10.1515/bc,De Gruyter Online,host,http://dx.doi.org/10.1515/bc,,,
Biomedizinische Technik / Biomedical Engineering,,1862-278X,1998,,,,,,bmte,,full text,,De Gruyter,http://dx.doi.org/10.1515/bmte,De Gruyter Online,host,http://dx.doi.org/10.1515/bmte,,,
Botanica Marina,,1437-4323,1998,,,,,,bot,,full text,,De Gruyter,http://dx.doi.org/10.1515/bot,De Gruyter Online,host,http://dx.doi.org/10.1515/bot,,,
Byzantinische Zeitschrift,,1868-9027,1998,,,,,,byzs,,full text,,De Gruyter,http://dx.doi.org/10.1515/byzs,De Gruyter Online,host,http://dx.doi.org/10.1515/byzs,,,
Clinical Chemistry and Laboratory Medicine (CCLM),,1437-4331,1998,,,,,,cclm,,full text,,De Gruyter,http://dx.doi.org/10.1515/cclm,De Gruyter Online,host,http://dx.doi.org/10.1515/cclm,,,
Cognitive Linguistics,,1613-3641,1998,,,,,,cogl ,,full text,,De Gruyter,http://dx.doi.org/10.1515/cogl ,De Gruyter Online,host,http://dx.doi.org/10.1515/cogl ,,,
Communications,,1613-4087,1998,,,,,,comm ,,full text,,De Gruyter,http://dx.doi.org/10.1515/comm ,De Gruyter Online,host,http://dx.doi.org/10.1515/comm ,,,
Corrosion Reviews,,2191-0316,1998,,,,,,corrrev,,full text,,De Gruyter,http://dx.doi.org/10.1515/corrrev,De Gruyter Online,host,http://dx.doi.org/10.1515/corrrev,,,
Der Islam,,1613-0928,1998,,,,,,islm ,,full text,,De Gruyter,http://dx.doi.org/10.1515/islm ,De Gruyter Online,host,http://dx.doi.org/10.1515/islm ,,,
Deutsche Zeitschrift f¸r Wirtschafts - und Insolvenzrecht,,1612-7056,1998,,,,,,dwir ,,full text,,De Gruyter,http://dx.doi.org/10.1515/dwir ,De Gruyter Online,host,http://dx.doi.org/10.1515/dwir ,,,
Discrete Mathematics and Applications,,1569-3929,1998,,,,,,dma,,full text,,De Gruyter,http://dx.doi.org/10.1515/dma,De Gruyter Online,host,http://dx.doi.org/10.1515/dma,,,
Drug Metabolism and Drug Interactions,,2191-0162,1998,,,,,,dmdi,,full text,,De Gruyter,http://dx.doi.org/10.1515/dmdi,De Gruyter Online,host,http://dx.doi.org/10.1515/dmdi,,,
Editio,,1865-9446,1998,,,,,,edit,,full text,,De Gruyter,http://dx.doi.org/10.1515/edit,De Gruyter Online,host,http://dx.doi.org/10.1515/edit,,,
English and American Studies,,1865-8946,1998,,,,,,east,,full text,,De Gruyter,http://dx.doi.org/10.1515/east,De Gruyter Online,host,http://dx.doi.org/10.1515/east,,,
Etruscan Studies,,2163-8217,1998,,,,,,etst,,full text,,De Gruyter,,De Gruyter Online,host,http://www.degruyter.com/loi/etst,,,
Fabula,,1316-0464,1998,,,,,,fabl ,,full text,,De Gruyter,http://dx.doi.org/10.1515/fabl ,De Gruyter Online,host,http://dx.doi.org/10.1515/fabl ,,,
Folia Linguistica,,1614-7308,1998,,,,,,flin ,,full text,,De Gruyter,http://dx.doi.org/10.1515/flin ,De Gruyter Online,host,http://dx.doi.org/10.1515/flin ,,,
Forum Mathematicum ,,1435-5337,1998,,,,,,form,,full text,,De Gruyter,http://dx.doi.org/10.1515/form,De Gruyter Online,host,http://dx.doi.org/10.1515/form,,,
Frequenz,,2191-6349,1998,,,,,,freq,,full text,,De Gruyter,http://dx.doi.org/10.1515/freq,De Gruyter Online,host,http://dx.doi.org/10.1515/freq,,,
Fr¸hmittelalterliche Studien,,1613-0812,1998,,,,,,fmst,,full text,,De Gruyter,http://dx.doi.org/10.1515/fmst,De Gruyter Online,host,http://dx.doi.org/10.1515/fmst,,,
Georgian Mathematical Journal,,1572-9176,1998,,,,,,gmj,,full text,,De Gruyter,http://dx.doi.org/10.1515/gmj,De Gruyter Online,host,http://dx.doi.org/10.1515/gmj,,,
Heterocyclic Communications,,2101-0197,1998,,,,,,hc,,full text,,De Gruyter,http://dx.doi.org/10.1515/hc,De Gruyter Online,host,http://dx.doi.org/10.1515/hc,,,
High Temperature Materials and Processes,,2191-0324,1998,,,,,,htmp,,full text,,De Gruyter,http://dx.doi.org/10.1515/htmp,De Gruyter Online,host,http://dx.doi.org/10.1515/htmp,,,
Holzforschung,,1437-434X,1998,,,,,,hf,,full text,,De Gruyter,http://dx.doi.org/10.1515/hf,De Gruyter Online,host,http://dx.doi.org/10.1515/hf,,,
Humor,,1613-3722,1998,,,,,,humr,,full text,,De Gruyter,http://dx.doi.org/10.1515/humr,De Gruyter Online,host,http://dx.doi.org/10.1515/humr,,,
Indogermanische Forschungen,,1613-0405,1998,,,,,,indo,,full text,,De Gruyter,http://dx.doi.org/10.1515/indo,De Gruyter Online,host,http://dx.doi.org/10.1515/indo,,,
International African Bibliography,,1865-9640,1998,,,,,,iabi,,full text,,De Gruyter,http://dx.doi.org/10.1515/iabi,De Gruyter Online,host,http://dx.doi.org/10.1515/iabi,,,
International Journal of Adolescent Medicine and Health,,2191-0278,1998,,,,,,ijamh,,full text,,De Gruyter,http://dx.doi.org/10.1515/ijamh,De Gruyter Online,host,http://dx.doi.org/10.1515/ijamh,,,
International Journal of Practical Theology ,,1612-9768,1998,,,,,,ijpt ,,full text,,De Gruyter,http://dx.doi.org/10.1515/ijpt ,De Gruyter Online,host,http://dx.doi.org/10.1515/ijpt ,,,
International Journal of the Sociology of Language,,1613-3668,1998,,,,,,ijsl ,,full text,,De Gruyter,http://dx.doi.org/10.1515/ijsl ,De Gruyter Online,host,http://dx.doi.org/10.1515/ijsl ,,,
International Journal of Turbo & Jet-Engines ,,2191-0332,1998,,,,,,tjj,,full text,,De Gruyter,http://dx.doi.org/10.1515/tjj,De Gruyter Online,host,http://dx.doi.org/10.1515/tjj,,,
International Review of Applied Linguistics in Language Teaching,,1613-4141,1998,,,,,,iral ,,full text,,De Gruyter,http://dx.doi.org/10.1515/iral ,De Gruyter Online,host,http://dx.doi.org/10.1515/iral ,,,
Internationales Archiv f¸r Sozialgeschichte der deutschen Literatur,,1865-9128,1998,,,,,,iasl,,full text,,De Gruyter,http://dx.doi.org/10.1515/iasl,De Gruyter Online,host,http://dx.doi.org/10.1515/iasl,,,
Jahrbuch der Raabe-Gesellschaft,,1865-8857,1998,,,,,,jdrg,,full text,,De Gruyter,http://dx.doi.org/10.1515/jdrg,De Gruyter Online,host,http://dx.doi.org/10.1515/jdrg,,,
Jahruch f¸r Wissenschaft und Ethik,,1613-1142,1998,,,,,,jfwe,,full text,,De Gruyter,http://dx.doi.org/10.1515/jfwe,De Gruyter Online,host,http://dx.doi.org/10.1515/jfwe,,,
Journal for Manufacturing Science & Production (formerly: International Journal for Manufacturing Science & Production),,2191-0375,1998,,,,,,ijmsp,,full text,,De Gruyter,http://dx.doi.org/10.1515/ijmsp,De Gruyter Online,host,http://dx.doi.org/10.1515/ijmsp,,,
Journal for the History of Modern Theology / Zeitschrift f¸r Neuere Theologiegeschichte,,1612-9776,1998,,,,,,znth ,,full text,,De Gruyter,http://dx.doi.org/10.1515/znth ,De Gruyter Online,host,http://dx.doi.org/10.1515/znth ,,,
Journal f¸r die reine und angewandte Mathematik,,1435-5345,1998,,,,,,crll ,,full text,,De Gruyter,http://dx.doi.org/10.1515/crll ,De Gruyter Online,host,http://dx.doi.org/10.1515/crll ,,,
Journal of African Languages and Linguistics,,1613-3811,1998,,,,,,jall ,,full text,,De Gruyter,http://dx.doi.org/10.1515/jall ,De Gruyter Online,host,http://dx.doi.org/10.1515/jall ,,,
Journal of Applied Analysis,,1869-6082,1998,,,,,,jaa,,full text,,De Gruyter,http://dx.doi.org/10.1515/jaa,De Gruyter Online,host,http://dx.doi.org/10.1515/jaa,,,
Journal of Basic & Clinical Physiology & Pharmacology,,2191-0286,1998,,,,,,jbcpp,,full text,,De Gruyter,http://dx.doi.org/10.1515/jbcpp,De Gruyter Online,host,http://dx.doi.org/10.1515/jbcpp,,,
