SO Name,NESLI2 SAGE Premier 2012_2012,,,,,,,,,,,,,,,,,,,
SO Identifier,SAGE_collection_2012_2012_Nesli2,,,,,,,,,,,,,,,,,,,
Provider,SAGE,,,,,,,,,,,,,,,,,,,
Package Identifier,SAGE Premier,,,,,,,,,,,,,,,,,,,
Package Name,SAGE Premier,,,,,,,,,,,,,,,,,,,
Agreement Term Start Year,2012,,,,,,,,,,,,,,,,,,,
Agreement Term End Year,2012,,,,,,,,,,,,,,,,,,,
Consortium,NESLI2,,,,,,,,,,,,,,,,,,,
Number of Proprietary_ID columns,0,,,,,,,,,,,,,,,,,,,
Number of Platforms listed,2,,,,,,,,,,,,,,,,,,,
publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name,DOI,platform_name,platform_role,platform_title_url,platform_name,platform_role,platform_title_url
Feminist Theology,0966-7350,1745-5189,1999-01,7,20,,,,fth,,full text,,SAGE,,SAGE Journals,host,http://fth.SAGEpub.com/,Highwire,administrative,
Focus on Autism and Other Developmental Disabilities,1088-3576,1538-4829,1999-01,14,1,,,,foa,,full text,,SAGE,,SAGE Journals,host,http://foa.SAGEpub.com/,Highwire,administrative,
Food Science and Technology International,1082-0132,1532-1738,1999-01,5,1,,,,fst,,full text,,SAGE,,SAGE Journals,host,http://fst.SAGEpub.com/,Highwire,administrative,
General Music Today,1048-3713,1931-3756,1999-01,12,2,,,,gmt,,full text,,SAGE,,SAGE Journals,host,http://gmt.SAGEpub.com/,Highwire,administrative,
Gifted Child Quarterly,0016-9862,1934-9041,1999-01,43,1,,,,gcq,,full text,,SAGE,,SAGE Journals,host,http://gcq.SAGEpub.com/,Highwire,administrative,
Group Processes & Intergroup Relations,1368-4302,1461-7188,1999-01,2,1,,,,gpi,,full text,,SAGE,,SAGE Journals,host,http://gpi.SAGEpub.com/,Highwire,administrative,
Health Education Journal,0017-8969,1748-8176,1999-01,58,1,,,,hej,,full text,,SAGE,,SAGE Journals,host,http://hej.SAGEpub.com/,Highwire,administrative,
Health: An Interdisciplinary Journal,1363-4593,1461-7196,1999-01,3,1,,,,hea,,full text,,SAGE,,SAGE Journals,host,http://hea.SAGEpub.com/,Highwire,administrative,
Human and Experimental Toxicology,0960-3271,1477-0903,1999-01,18,1,,,,het,,full text,,SAGE,,SAGE Journals,host,http://het.SAGEpub.com/,Highwire,administrative,
Human Relations,0018-7267,1741-282X,1999-01,52,1,,,,hum,,full text,,SAGE,,SAGE Journals,host,http://hum.SAGEpub.com/,Highwire,administrative,
IFLA Journal,0340-0352,1745-2651,1999-01,25,1,,,,ifl,,full text,,SAGE,,SAGE Journals,host,http://ifl.SAGEpub.com/,Highwire,administrative,
Improving Schools,1365-4802,1475-7583,1999-01,2,1,,,,imp,,full text,,SAGE,,SAGE Journals,host,http://imp.SAGEpub.com/,Highwire,administrative,
Index on Censorship,0306-4220,1746-6067,1999-01,28,1,,,,ioc,,full text,,SAGE,,SAGE Journals,host,http://ioc.SAGEpub.com/,Highwire,administrative,
Indoor and Built Environment,1420-326X,1423-0070,1999-01,8,1,,,,ibe,,full text,,SAGE,,SAGE Journals,host,http://ibe.SAGEpub.com/,Highwire,administrative,
International Journal of Damage Mechanics,1056-7895,1530-7921,1999-01,8,1,,,,ijd,,full text,,SAGE,,SAGE Journals,host,http://ijd.SAGEpub.com/,Highwire,administrative,
International Journal of Offender Therapy and Comparative Criminology,0306-624X,1552-6933,1999-01,43,1,,,,ijo,,full text,,SAGE,,SAGE Journals,host,http://ijo.SAGEpub.com/,Highwire,administrative,
International Journal of Robotics Research,0278-3649,1741-3176,1999-01,18,1,,,,ijr,,full text,,SAGE,,SAGE Journals,host,http://ijr.SAGEpub.com/,Highwire,administrative,
International Journal of Surgical Pathology,1066-8969,1940-2465,1999-01,7,1,,,,ijs,,full text,,SAGE,,SAGE Journals,host,http://ijs.SAGEpub.com/,Highwire,administrative,
International Journal of Toxicology,1091-5818,1092-874X,1999-01,18,1,,,,ijt,,full text,,SAGE,,SAGE Journals,host,http://ijt.SAGEpub.com/,Highwire,administrative,
International Political Science Review/ Revue internationale de science politique,0192-5121,1460-373X,1999-01,20,1,,,,ips,,full text,,SAGE,,SAGE Journals,host,http://ips.SAGEpub.com/,Highwire,administrative,
International Small Business Journal,0266-2426,1741-2870,1999-01,17,2,,,,isb,,full text,,SAGE,,SAGE Journals,host,http://isb.SAGEpub.com/,Highwire,administrative,
International Social Work,0020-8728,1461-7234,1999-01,42,1,,,,isw,,full text,,SAGE,,SAGE Journals,host,http://isw.SAGEpub.com/,Highwire,administrative,
International Studies,0020-8817,0973-0702,1999-01,36,1,2010-01,47,1,isq,,full text,,SAGE,,SAGE Journals,host,http://isq.SAGEpub.com/,Highwire,administrative,
Intervention in School and Clinic,1053-4512,1538-4810,1999-01,34,3,,,,isc,,full text,,SAGE,,SAGE Journals,host,http://isc.SAGEpub.com/,Highwire,administrative,
Journal for the Study of the New Testament,0142-064X,1745-5294,1999-01,21,71,,,,jnt,,full text,,SAGE,,SAGE Journals,host,http://jnt.SAGEpub.com/,Highwire,administrative,
Journal of Adolescent Research,0743-5584,1552-6895,1999-01,14,1,,,,jar,,full text,,SAGE,,SAGE Journals,host,http://jar.SAGEpub.com/,Highwire,administrative,
Journal of Asian and African Studies,0021-9096,1745-2538,1999-01,34,1,,,,jas,,full text,,SAGE,,SAGE Journals,host,http://jas.SAGEpub.com/,Highwire,administrative,
Journal of Bioactive and Compatible Polymers,0883-9115,1530-8030,1999-01,14,1,,,,jbc,,full text,,SAGE,,SAGE Journals,host,http://jbc.SAGEpub.com/,Highwire,administrative,
Journal of Biomaterials Applications,0885-3282,1530-8022,1999-01,13,3,,,,jba,,full text,,SAGE,,SAGE Journals,host,http://jba.SAGEpub.com/,Highwire,administrative,
Journal of Black Studies,0021-9347,1552-4566,1999-01,29,3,,,,jbs,,full text,,SAGE,,SAGE Journals,host,http://jbs.SAGEpub.com/,Highwire,administrative,
Journal of Building Physics,1744-2591,1744-2583,1999-01,22,3,,,,jen,,full text,,SAGE,,SAGE Journals,host,http://jen.SAGEpub.com/,Highwire,administrative,
Journal of Business and Technical Communication,1050-6519,1552-4574,1999-01,13,1,,,,jbt,,full text,,SAGE,,SAGE Journals,host,http://jbt.SAGEpub.com/,Highwire,administrative,
Journal of Cardiovascular Pharmacology and Therapeutics,1074-2484,1940-4034,1999-01,4,1,,,,cpt,,full text,,SAGE,,SAGE Journals,host,http://cpt.SAGEpub.com/,Highwire,administrative,
Journal of Career Assessment,1069-0727,1552-4590,1999-01,7,1,,,,jca,,full text,,SAGE,,SAGE Journals,host,http://jca.SAGEpub.com/,Highwire,administrative,
Journal of Career Development,0894-8453,1556-0856,1999-01,25,3,,,,jcd,,full text,,SAGE,,SAGE Journals,host,http://jcd.SAGEpub.com/,Highwire,administrative,
Journal of Cellular Plastics,0021-955X,1530-7999,1999-01,35,1,,,,cel,,full text,,SAGE,,SAGE Journals,host,http://cel.SAGEpub.com/,Highwire,administrative,
Journal of Child Neurology,0883-0738,1708-8283,1999-01,14,1,,,,jcn,,full text,,SAGE,,SAGE Journals,host,http://jcn.SAGEpub.com/,Highwire,administrative,
Journal of Communication Inquiry,0196-8599,1552-4612,1999-01,23,1,,,,jci,,full text,,SAGE,,SAGE Journals,host,http://jci.SAGEpub.com/,Highwire,administrative,
Journal of Composite Materials,0021-9983,1530-793X,1999-01,33,1,,,,jcm,,full text,,SAGE,,SAGE Journals,host,http://jcm.SAGEpub.com/,Highwire,administrative,
Journal of Contemporary Ethnography,0891-2416,1552-5414,1999-01,27,4,,,,jce,,full text,,SAGE,,SAGE Journals,host,http://jce.SAGEpub.com/,Highwire,administrative,
Journal of Contemporary History,0022-0094,1461-7250,1999-01,34,1,,,,jch,,full text,,SAGE,,SAGE Journals,host,http://jch.SAGEpub.com/,Highwire,administrative,
Journal of Cross-Cultural Psychology,0022-0221,1552-5422,1999-01,30,1,,,,jcc,,full text,,SAGE,,SAGE Journals,host,http://jcc.SAGEpub.com/,Highwire,administrative,
Journal of Dental Research,0022-0345,1544-0591,1999-01,78,1,,,,jdr,,full text,,SAGE,,SAGE Journals,host,http://jdr.SAGEpub.com/,Highwire,administrative,
Journal of Diagnostic Medical Sonography,8756-4793,1552-5430,1999-01,15,1,,,,jdm,,full text,,SAGE,,SAGE Journals,host,http://jdm.SAGEpub.com/,Highwire,administrative,
Journal of Disability Policy Studies,1044-2073,1538-4802,1999-01,10,1,,,,dps,,full text,,SAGE,,SAGE Journals,host,http://dps.SAGEpub.com/,Highwire,administrative,
Journal of Early Intervention,1053-8151,2154-3992,1999-01,22,1,,,,jei,,full text,,SAGE,,SAGE Journals,host,http://jei.SAGEpub.com/,Highwire,administrative,
Journal of Educational and Behavioral Statistics       ,1076-9986,1935-1054,1999-01,24,1,,,,jeb,,full text,,SAGE,,SAGE Journals,host,http://jeb.SAGEpub.com/,Highwire,administrative,
Journal of Elastomers and Plastics,0095-2443,1530-8006,1999-01,31,1,,,,jep,,full text,,SAGE,,SAGE Journals,host,http://jep.SAGEpub.com/,Highwire,administrative,
Journal of Emotional and Behavioral Disorders,1063-4266,1538-4799,1999-01,7,1,,,,ebx,,full text,,SAGE,,SAGE Journals,host,http://ebx.SAGEpub.com/,Highwire,administrative,
Journal of European Studies,0047-2441,1740-2379,1999-01,29,1,,,,jes,,full text,,SAGE,,SAGE Journals,host,http://jes.SAGEpub.com/,Highwire,administrative,
Journal of Family History,0363-1990,1552-5473,1999-01,24,1,,,,jfh,,full text,,SAGE,,SAGE Journals,host,http://jfh.SAGEpub.com/,Highwire,administrative,
Journal of Family Issues,0192-513X,1552-5481,1999-01,20,1,,,,jfi,,full text,,SAGE,,SAGE Journals,host,http://jfi.SAGEpub.com/,Highwire,administrative,
Journal of Fire Protection Engineering,1042-3915,1532-172X,1999-01,10,1,,,,jfe,,full text,,SAGE,,SAGE Journals,host,http://jfe.SAGEpub.com/,Highwire,administrative,
Journal of Fire Sciences,0734-9041,1530-8049,1999-01,17,1,,,,jfs,,full text,,SAGE,,SAGE Journals,host,http://jfs.SAGEpub.com/,Highwire,administrative,
Journal of Health Psychology,1359-1053,1461-7277,1999-01,4,1,,,,hpq,,full text,,SAGE,,SAGE Journals,host,http://hpq.SAGEpub.com/,Highwire,administrative,
