SO Name,JC IEEE/IET Electronic Library 2012_2012,,,,,,,,,,,,,,,,,,,
SO Identifier,IEEE_IEEEIEL_2012_2012_jc,,,,,,,,,,,,,,,,,,,
Provider,IEEE,,,,,,,,,,,,,,,,,,,
Package Identifier,IEEE/IET Electronic Library ,,,,,,,,,,,,,,,,,,,
Package Name,IEEE/IET Electronic Library ,,,,,,,,,,,,,,,,,,,
Agreement Term Start Year,2012,,,,,,,,,,,,,,,,,,,
Agreement Term End Year,2012,,,,,,,,,,,,,,,,,,,
Consortium,JISC Collections,,,,,,,,,,,,,,,,,,,
Number of Proprietary_ID columns,0,,,,,,,,,,,,,,,,,,,
Number of Platforms listed,2,,,,,,,,,,,,,,,,,,,
publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name,DOI,platform_name,platform_role,platform_title_url,platform_name,platform_role,platform_title_url
"Consumer Electronics Magazine, IEEE",2162-2248,,2012,1,1,2012,1,1,5962380,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5962380,IEEE Xplore,administrative,
"Consumer Electronics, IEEE Transactions on",0098-3063,,1975,21,1,,,,30,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=30,IEEE Xplore,administrative,
Control & Automation,0956-3385,,2007,18,3,,,,4469873,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4469873,IEEE Xplore,administrative,
"Control Systems Magazine, IEEE",0272-1708,,1981,1,1,1990,31,6,37,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=37,IEEE Xplore,administrative,
"Control Systems Technology, IEEE Transactions on",1063-6536,,1993,1,1,,,,87,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=87,IEEE Xplore,administrative,
"Control Systems, IEEE",1066-033X,,1991,11,1,,,,5488303,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5488303,IEEE Xplore,administrative,
"Control Theory & Applications, IET",1751-8644,,2007,1,1,,,,4079545,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4079545,IEEE Xplore,administrative,
"Control Theory and Applications, IEE Proceedings -",1350-2379,,1994,141,1,2006,153,6,2193,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=2193,IEEE Xplore,administrative,
"Control Theory and Applications, IEE Proceedings D",0143-7054,,1980,127,1,1993,140,6,2206,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=2206,IEEE Xplore,administrative,
"Dependable and Secure Computing, IEEE Transactions on",1545-5971,,2004,1,1,,,,8858,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=8858,IEEE Xplore,administrative,
"Design & Test of Computers, IEEE",0740-7475,,1984,1,1,,,,54,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=54,IEEE Xplore,administrative,
"Device and Materials Reliability, IEEE Transactions on",1530-4388,,2001,1,1,,,,7298,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=7298,IEEE Xplore,administrative,
"Dielectrics and Electrical Insulation, IEEE Transactions on",1070-9878,,1994,1,1,,,,94,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=94,IEEE Xplore,administrative,
"Display Technology, Journal of",1551-319X,,2005,1,1,,,,9425,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=9425,IEEE Xplore,administrative,
"Distributed Systems Online, IEEE",1541-4922,,2004,5,1,2008,9,12,8968,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=8968,IEEE Xplore,administrative,
"Education, IEEE Transactions on",0018-9359,,1963,6,1,,,,13,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=13,IEEE Xplore,administrative,
"Education, IRE Transactions on",0893-7141,,1958,1,1,1962,5,3,4321999,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4321999,IEEE Xplore,administrative,
"Electric Power Applications, IEE Journal on",0140-1327,,1978,1,1,1979,2,6,4807343,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4807343,IEEE Xplore,administrative,
"Electric Power Applications, IEE Proceedings -",1350-2352,,1994,141,1,2006,153,6,2194,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=2194,IEEE Xplore,administrative,
"Electric Power Applications, IEE Proceedings B",0143-7038,,1980,127,1,1993,140,6,2204,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=2204,IEEE Xplore,administrative,
"Electric Power Applications, IET",1751-8660,,2007,1,1,,,,4079749,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4079749,IEEE Xplore,administrative,
"Electrical and Computer Engineering, Canadian Journal of",0840-8688,,2003,28,1,,,,9754,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=9754,IEEE Xplore,administrative,
"Electrical Engineers - Part I: General, Journal of the Institution of",,,1941,88,1,1948,95,96,5293616,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5293616,IEEE Xplore,administrative,
"Electrical Engineers - Part II: Power Engineering, Journal of the Institution of",,,1941,88,1,1948,95,48,5294946,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5294946,IEEE Xplore,administrative,
"Electrical Engineers - Part IIA: Automatic Regulators and Servo Mechanisms, Journal of the Institution of",,,1947,94,1,1947,94,2,5296781,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5296781,IEEE Xplore,administrative,
"Electrical Engineers - Part III: Communication Engineering, including the Proceedings of the Wireless Section of the Institution, Journal of the Institution of",,,1941,88,1,1944,91,16,5297845,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5297845,IEEE Xplore,administrative,
"Electrical Engineers - Part III: Radio and Communication Engineering, Journal of the Institution of",,,1945,92,17,1948,95,38,5298217,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5298217,IEEE Xplore,administrative,
"Electrical Engineers - Part IIIA: Radiocommunication, Journal of the Institution of",,,1947,94,11,1947,94,16,5299579,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5299579,IEEE Xplore,administrative,
"Electrical Engineers - Part IIIA: Radiolocation, Journal of the Institution of",,,1946,93,1,1946,93,10,5299299,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5299299,IEEE Xplore,administrative,
"Electrical Engineers, Journal of the Institution of",,,1889,18,77,1963,9,108,5308791,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5308791,IEEE Xplore,administrative,
"Electrical Engineers, Proceedings of the Institution of",0020-3270,,1963,110,1,1979,126,12,5247218,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5247218,IEEE Xplore,administrative,
"Electrical Insulation Magazine, IEEE",0883-7554,,1985,1,1,,,,57,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=57,IEEE Xplore,administrative,
"Electrical Insulation, IEEE Transactions on",0018-9367,,1965,1,1,1993,28,6,14,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=14,IEEE Xplore,administrative,
"Electrical Systems in Transportation, IET",2042-9738,,2011,1,1,2011,1,4,5704588,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5704588,IEEE Xplore,administrative,
"Electromagnetic Compatibility, IEEE Transactions on",0018-9375,,1964,6,1,,,,15,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=15,IEEE Xplore,administrative,
"Electron Device Letters, IEEE",0741-3106,,1980,1,1,,,,55,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=55,IEEE Xplore,administrative,
"Electron Devices, IEEE Transactions on",0018-9383,,1963,10,1,,,,16,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=16,IEEE Xplore,administrative,
"Electron Devices, IRE Transactions on",0096-2430,,1955,2,1,1962,9,6,4639142,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4639142,IEEE Xplore,administrative,
"Electron Devices, Transactions of the IRE Professional Group on",0197-6370,,1954,1,1,1954,1,4,4639141,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4639141,IEEE Xplore,administrative,
"Electronic and Radio Engineers, Journal of the Institution of",0267-1689,,1985,55,1,1988,58,6,5261261,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5261261,IEEE Xplore,administrative,
"Electronic and Radio Engineers, Proceedings of the Indian Division of the Institution of",,,1964,2,1,1968,6,4,5262069,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5262069,IEEE Xplore,administrative,
"Electronic and Radio Engineers, Proceedings of the Institution of",,,1964,2,2,1970,8,10,5262336,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5262336,IEEE Xplore,administrative,
"Electronic Circuits and Systems, IEE Journal on",0308-6984,,1976,1,1,1979,3,6,4807109,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4807109,IEEE Xplore,administrative,
"Electronic Circuits and Systems, IEE Proceedings G",0143-7089,,1980,127,1,1988,135,6,2210,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=2210,IEEE Xplore,administrative,
"Electronic Computers, IEEE Transactions on",0367-7508,,1963,12,1,1967,16,6,4037753,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4037753,IEEE Xplore,administrative,
"Electronic Computers, IRE Transactions on",0367-9950,,1955,4,1,1962,11,6,5407885,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5407885,IEEE Xplore,administrative,
"Electronic Computers, Transactions of the I.R.E. Professional Group on",,,1952,2,3,1953,2,4,5407679,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5407679,IEEE Xplore,administrative,
Electronic Systems News,0265-0096,,1981,1981,7,1988,1988,3,5344685,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5344685,IEEE Xplore,administrative,
Electronics,1754-1778,,2007,5,3,2007,5,6,4796916,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4796916,IEEE Xplore,administrative,
Electronics & Communication Engineering Journal,0954-0695,,1989,1,1,2002,14,6,2219,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=2219,IEEE Xplore,administrative,
Electronics and Power,0013-5127,,1964,10,1,1987,33,11.12,5176125,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5176125,IEEE Xplore,administrative,
Electronics Education,0957-2953,,1990,1990,1,1990,1990,3,5538637,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5538637,IEEE Xplore,administrative,
Electronics Letters,0013-5194,,1965,1,1,,,,2220,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=2220,IEEE Xplore,administrative,
"Electronics Packaging Manufacturing, IEEE Transactions on",1521-334X,,1999,22,1,2010,,99,6104,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=6104,IEEE Xplore,administrative,
Electronics Systems and Software,1479-8336,,2003,1,1,2007,5,2,8517,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=8517,IEEE Xplore,administrative,
"Embedded Systems Letters, IEEE",1943-0663,,2009,1,1,,,,4563995,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4563995,IEEE Xplore,administrative,
"Emerging and Selected Topics in Circuits and Systems, IEEE Journal on",2156-3357,,2011,1,1,2011,,99,5503868,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5503868,IEEE Xplore,administrative,
"Energy Conversion, IEEE Transactions on",0885-8969,,1986,1,1,,,,60,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=60,IEEE Xplore,administrative,
Engineering & Technology,1750-9637,,2006,1,1,,,,10908,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=10908,IEEE Xplore,administrative,
Engineering in Medicine and Biology Magazine,0278-0054,,1982,1,1,1983,2,3,5005708,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5005708,IEEE Xplore,administrative,
"Engineering in Medicine and Biology Magazine, IEEE",0739-5175,,1983,2,4,,,,51,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=51,IEEE Xplore,administrative,
Engineering Management Journal,0960-7919,,1991,1,1,,,,2221,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=2221,IEEE Xplore,administrative,
"Engineering Management Review, IEEE",0360-8581,,1973,1,1,,,,46,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=46,IEEE Xplore,administrative,
"Engineering Management, IEEE Transactions on",0018-9391,,1988,35,1,,,,17,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=17,IEEE Xplore,administrative,
"Engineering Management, IRE Transactions on",0096-2252,,1955,3,1,1962,9,4,5007355,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5007355,IEEE Xplore,administrative,
"Engineering Management, Transactions of the IRE Professional Group on",0276-1165,,1954,1,,1954,1,,5010148,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5010148,IEEE Xplore,administrative,
Engineering Science and Education Journal,0963-7346,,1992,1,1,2002,11,6,2222,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=2222,IEEE Xplore,administrative,
"Engineering Writing and Speech, IEEE Transactions on",0018-9405,,1963,6,1,1971,14,3,4322293,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4322293,IEEE Xplore,administrative,
"Engineering Writing and Speech, IRE Transactions on",0893-7869,,1958,1,2,1962,5,1,4322631,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4322631,IEEE Xplore,administrative,
"Evolutionary Computation, IEEE Transactions on",1089-778X,,1997,1,1,,,,4235,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4235,IEEE Xplore,administrative,
"Fuzzy Systems, IEEE Transactions on",1063-6706,,1993,1,1,,,,91,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=91,IEEE Xplore,administrative,
"Generation, Transmission & Distribution, IET",1751-8687,,2007,1,1,,,,4082359,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4082359,IEEE Xplore,administrative,
"Generation, Transmission and Distribution, IEE Proceedings C",0143-7046,,1980,127,1,1993,140,6,2205,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=2205,IEEE Xplore,administrative,
"Generation, Transmission and Distribution, IEE Proceedings-",1350-2360,,1994,141,1,2006,153,6,2195,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=2195,IEEE Xplore,administrative,
"Geoscience and Remote Sensing Letters, IEEE",1545-598X,,2004,1,1,,,,8859,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=8859,IEEE Xplore,administrative,
"Geoscience and Remote Sensing, IEEE Transactions on",0196-2892,,1980,18,1,,,,36,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=36,IEEE Xplore,administrative,
"Geoscience Electronics, IEEE Transactions on",0018-9413,,1963,1,1,1979,17,4,4043135,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4043135,IEEE Xplore,administrative,
"Haptics, IEEE Transactions on",1939-1412,,2008,1,1,,,,4543165,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4543165,IEEE Xplore,administrative,
"Human Factors in Electronics, IEEE Transactions on",0096-249X,,1963,4,1,1967,8,4,11151,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=11151,IEEE Xplore,administrative,
"Human Factors in Electronics, IRE Transactions on",,,1960,1,1,1962,3,2,4503253,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4503253,IEEE Xplore,administrative,
IEE Review,0953-5683,,1988,34,1,2006,52,3,2188,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=2188,IEEE Xplore,administrative,
IEEE Expert,0885-9000,,1986,1,1,1997,12,6,64,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=64,IEEE Xplore,administrative,
IEEE Transactions on Vehicular Communications,0096-2503,,1965,14,1,1966,15,2,10785,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=10785,IEEE Xplore,administrative,
"Image Processing, IEEE Transactions on",1057-7149,,1992,1,1,,,,83,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=83,IEEE Xplore,administrative,
"Image Processing, IET",1751-9659,,2007,1,1,,,,4149689,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4149689,IEEE Xplore,administrative,
"India, IEE-IERE Proceedings -",0018-9146,,1969,7,1,1978,16,4,5257466,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5257466,IEEE Xplore,administrative,
"Industrial Electronics and Control Instrumentation, IEEE Transactions on",0018-9421,,1964,11,1,1981,28,4,11166,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=11166,IEEE Xplore,administrative,
"Industrial Electronics Magazine, IEEE",1932-4529,,2007,1,1,,,,4154573,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4154573,IEEE Xplore,administrative,
"Industrial Electronics [May 1963], IEEE Transactions on",0099-4553,,1963,10,1,1963,10,1,5412874,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5412874,IEEE Xplore,administrative,
"Industrial Electronics, IEEE Transactions on",0278-0046,,1982,29,1,,,,41,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=41,IEEE Xplore,administrative,
"Industrial Electronics, IRE Transactions on",0197-5706,,1955,2,1,1962,9,2,5007029,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5007029,IEEE Xplore,administrative,
"Industrial Electronics, Transactions of the IRE Professional Group on",0273-1959,,1953,1,1,1953,1,1,4319302,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4319302,IEEE Xplore,administrative,
"Industrial Informatics, IEEE Transactions on",1551-3203,,2005,1,1,,,,9424,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=9424,IEEE Xplore,administrative,
"Industry and General Applications, IEEE Transactions on",0018-943X,,1965,1,1,1971,7,6,4180499,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4180499,IEEE Xplore,administrative,
"Industry Applications Magazine, IEEE",1077-2618,,1995,1,1,,,,2943,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=2943,IEEE Xplore,administrative,
"Industry Applications, IEEE Transactions on",0093-9994,,1972,8,1,,,,28,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=28,IEEE Xplore,administrative,
"Information Forensics and Security, IEEE Transactions on",1556-6013,,2006,1,1,,,,10206,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=10206,IEEE Xplore,administrative,
Information Professional,1743-694X,,2004,1,1,2007,4,6,5305931,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5305931,IEEE Xplore,administrative,
"Information Security, IEE Proceedings",1747-0722,,2005,152,1,2006,153,4,10348,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=10348,IEEE Xplore,administrative,
"Information Security, IET",1751-8709,,2007,1,1,,,,4149673,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4149673,IEEE Xplore,administrative,
"Information Technology in Biomedicine, IEEE Transactions on",1089-7771,,1997,1,1,,,,4233,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4233,IEEE Xplore,administrative,
"Information Theory, IEEE Transactions on",0018-9448,,1963,9,1,,,,18,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=18,IEEE Xplore,administrative,
"Information Theory, IRE Professional Group on",,,1953,1,1,1954,4,4,4547596,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4547596,IEEE Xplore,administrative,
"Information Theory, IRE Transactions on",0096-1000,,1955,1,1,1962,8,6,4547527,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4547527,IEEE Xplore,administrative,
"Instrumentation & Measurement Magazine, IEEE",1094-6969,,1998,1,1,,,,5289,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5289,IEEE Xplore,administrative,
"Instrumentation and Measurement, IEEE Transactions on",0018-9456,,1963,12,1,,,,19,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=19,IEEE Xplore,administrative,
"Instrumentation, IRE Transactions on",0096-2260,,1955,4,1,1962,11,3,5006544,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5006544,IEEE Xplore,administrative,
"Instrumentation, Transactions of the IRE Professional Group on",,,1952,1,,1954,3,,5007309,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5007309,IEEE Xplore,administrative,
"Intelligent Systems and their Applications, IEEE",1094-7167,,1998,13,1,2000,15,6,5254,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5254,IEEE Xplore,administrative,
Intelligent Systems Engineering,0963-9640,,1992,1,1,1994,3,4,2223,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=2223,IEEE Xplore,administrative,
"Intelligent Systems, IEEE",1541-1672,,2001,16,1,,,,9670,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=9670,IEEE Xplore,administrative,
"Intelligent Transport Systems, IEE Proceedings",1748-0248,,2006,153,1,2006,153,4,10767,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=10767,IEEE Xplore,administrative,
"Intelligent Transport Systems, IET",1751-956X,,2007,1,1,,,,4149681,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4149681,IEEE Xplore,administrative,
"Intelligent Transportation Systems Magazine, IEEE",1939-1390,,2009,1,1,,,,5117645,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5117645,IEEE Xplore,administrative,
"Intelligent Transportation Systems, IEEE Transactions on",1524-9050,,2000,1,1,,,,6979,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=6979,IEEE Xplore,administrative,
"Internet Computing, IEEE",1089-7801,,1997,1,1,,,,4236,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4236,IEEE Xplore,administrative,
IRE Transactions on Vehicular Communications,0097-6628,,1955,5,1,1961,10,2,10784,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=10784,IEEE Xplore,administrative,
IT Professional,1520-9202,,1999,1,1,,,,6294,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=6294,IEEE Xplore,administrative,
"Knowledge and Data Engineering, IEEE Transactions on",1041-4347,,1989,1,1,,,,69,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=69,IEEE Xplore,administrative,
"Latin America Transactions, IEEE (Revista IEEE America Latina)",1548-0992,,2003,1,1,,,,9907,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=9907,IEEE Xplore,administrative,
"LCS, IEEE",1045-9235,,1990,1,1,1991,2,1,73,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=73,IEEE Xplore,administrative,
"Learning Technologies, IEEE Transactions on",1939-1382,,2008,1,1,,,,4620076,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4620076,IEEE Xplore,administrative,
"Lightwave Technology, Journal of",0733-8724,,1983,1,1,,,,50,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=50,IEEE Xplore,administrative,
"LTS, IEEE",1055-6877,,1991,2,2,1992,3,4,80,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=80,IEEE Xplore,administrative,
"Magnetics in Japan, IEEE Translation Journal on",0882-4959,,1985,1,1,1994,9,6,4509580,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4509580,IEEE Xplore,administrative,
"Magnetics Letters, IEEE",1949-307X,,2010,1,1,,,,5165412,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5165412,IEEE Xplore,administrative,
"Magnetics, IEEE Transactions on",0018-9464,,1965,1,1,,,,20,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=20,IEEE Xplore,administrative,
"Man-Machine Systems, IEEE Transactions on",0536-1540,,1968,9,1,1970,11,4,4081845,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4081845,IEEE Xplore,administrative,
Manufacturing Engineer,0956-9944,,1989,68,5,2007,86,2,2189,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=2189,IEEE Xplore,administrative,
"Manufacturing Technology, IEEE Transactions on",0046-838X  ,,1972,1,1,1977,6,4,8218,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=8218,IEEE Xplore,administrative,
"Manufacturing, IET",1754-1794,,2007,86,3,2007,86,6,4796905,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=4796905,IEEE Xplore,administrative,
"Mechatronics, IEEE/ASME Transactions on",1083-4435,,1996,1,1,,,,3516,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=3516,IEEE Xplore,administrative,
"Medical Electronics, IRE Transactions on",0097-1049,,1955,2,1,1960,7,4,5007879,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5007879,IEEE Xplore,administrative,
"Medical Electronics, Transactions of the IRE Professional Group on",,,1953,1,,1953,1,,5008468,,,,,,IEEE Xplore,host,http://ieeexplore.ieee.org/servlet/opac?punumber=5008468,IEEE Xplore,administrative,
