SO Name,NESLI2 Wileyl Online Library Science Technology and Medicine 2012_2014,,,,,,,,,,,,,,,,,,,
SO Identifier,wiley_STM Collection_2012_2014_Nesli2,,,,,,,,,,,,,,,,,,,
Provider,Wiley,,,,,,,,,,,,,,,,,,,
Package Identifier,Science Technology and Medicine,,,,,,,,,,,,,,,,,,,
Package Name,Science Technology and Medicine,,,,,,,,,,,,,,,,,,,
Agreement Term Start Year,2012,,,,,,,,,,,,,,,,,,,
Agreement Term End Year,2014,,,,,,,,,,,,,,,,,,,
Consortium,NESLI2,,,,,,,,,,,,,,,,,,,
Number of Proprietary_ID columns,0,,,,,,,,,,,,,,,,,,,
Number of Platforms listed,2,,,,,,,,,,,,,,,,,,,
publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name,DOI,platform_name,platform_role,platform_title_url,platform_name,platform_role,platform_title_url
ENVIRONMENTAL TOXICOLOGY,1520-4081,1522-7278,1997,,,,,,,,,,,10.1002/(ISSN)1522-7278,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1522-7278,Wiley Online Library,administrative,
ENVIRONMETRICS,1180-4009,1099-095X,1997,,,,,,,,,,,10.1002/(ISSN)1099-095X,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-095X,Wiley Online Library,administrative,
EUROPEAN EATING DISORDERS REVIEW,1072-4133,1099-0968,1997,,,,,,,,,,,10.1002/(ISSN)1099-0968,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-0968,Wiley Online Library,administrative,
EVOLUTIONARY ANTHROPOLOGY,1551-2371,1520-6505,1997,,,,,,,,,,,10.1002/(ISSN)1520-6505,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6505,Wiley Online Library,administrative,
FIRE AND MATERIALS,0308-0501,1099-1018,1997,,,,,,,,,,,10.1002/(ISSN)1099-1018,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1018,Wiley Online Library,administrative,
FLAVOUR AND FRAGRANCE JOURNAL,0882-5734,1099-1026,1997,,,,,,,,,,,10.1002/(ISSN)1099-1026,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1026,Wiley Online Library,administrative,
"GENES, CHROMOSOMES AND CANCER",1045-2257,1098-2264,1997,,,,,,,,,,,10.1002/(ISSN)1098-2264,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2264,Wiley Online Library,administrative,
GENESIS: THE JOURNAL OF GENETICS AND DEVELOPMENT,1526-954X,1526-968X,1997,,,,,,,,,,,10.1002/(ISSN)1526-968X,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1526-968X,Wiley Online Library,administrative,
GENETIC EPIDEMIOLOGY,0741-0395,1098-2272,1997,,,,,,,,,,,10.1002/(ISSN)1098-2272,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2272,Wiley Online Library,administrative,
GEOARCHAEOLOGY: AN INTERNATIONAL JOURNAL,0883-6353,1520-6548,1997,,,,,,,,,,,10.1002/(ISSN)1520-6548,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6548,Wiley Online Library,administrative,
GEOLOGICAL JOURNAL,0072-1050,1099-1034,1997,,,,,,,,,,,10.1002/(ISSN)1099-1034,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1034,Wiley Online Library,administrative,
GLIA,0894-1491,1098-1136,1997,,,,,,,,,,,10.1002/(ISSN)1098-1136,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-1136,Wiley Online Library,administrative,
HEAD & NECK: JOURNAL FOR THE SCIENCES &  SPECIALTIES OF THE HEAD AND NECK,1043-3074,1097-0347,1997,,,,,,,,,,,10.1002/(ISSN)1097-0347,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0347,Wiley Online Library,administrative,
HEMATOLOGICAL ONCOLOGY,0278-0232,1099-1069,1997,,,,,,,,,,,10.1002/(ISSN)1099-1069,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1069,Wiley Online Library,administrative,
HEPATOLOGY,0270-9139,1527-3350,1997,,,,,,,,,free back issues after 1 year back to 1996,,10.1002/(ISSN)1527-3350,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1527-3350,Wiley Online Library,administrative,
HETEROATOM CHEMISTRY,1042-7163,1098-1071,1997,,,,,,,,,,,10.1002/(ISSN)1098-1071,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-1071,Wiley Online Library,administrative,
HIPPOCAMPUS,1050-9631,1098-1063,1997,,,,,,,,,,,10.1002/(ISSN)1098-1063,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-1063,Wiley Online Library,administrative,
HUMAN BRAIN MAPPING,1065-9471,1097-0193,1997,,,,,,,,,,,10.1002/(ISSN)1097-0193,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0193,Wiley Online Library,administrative,
HUMAN FACTORS AND ERGONOMICS IN MANUFACTURING & SERVICE INDUSTRIES,1090-8471,1520-6564,1997,,,,,,,,,,,10.1002/(ISSN)1520-6564,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6564,Wiley Online Library,administrative,
HUMAN MUTATION,1059-7794,1098-1004,1997,,,,,,,,,,,10.1002/(ISSN)1098-1004,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-1004,Wiley Online Library,administrative,
HUMAN PSYCHOPHARMACOLOGY: CLINICAL AND  EXPERIMENTAL,0885-6222,1099-1077,1997,,,,,,,,,,,10.1002/(ISSN)1099-1077,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1077,Wiley Online Library,administrative,
HYDROLOGICAL PROCESSES,0885-6087,1099-1085,1997,,,,,,,,,,,10.1002/(ISSN)1099-1085,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1085,Wiley Online Library,administrative,
INTERNATIONAL DENTAL JOURNAL,0020-6539,1875-595X,1997,,,,,,,,,,,10.1002/(ISSN)1875-595X,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1875-595X,Wiley Online Library,administrative,
