SO Name,NESLI2 Wiley Online Library Social Sciences and Humanities 2012_2014,,,,,,,,,,,,,,,,,,,
SO Identifier,wiley_SSH Collection_2012_2014_Nesli2,,,,,,,,,,,,,,,,,,,
Provider,Wiley,,,,,,,,,,,,,,,,,,,
Package Identifier,Social Sciences and Humanities,,,,,,,,,,,,,,,,,,,
Package Name,Social Sciences and Humanities,,,,,,,,,,,,,,,,,,,
Agreement Term Start Year,2012,,,,,,,,,,,,,,,,,,,
Agreement Term End Year,2014,,,,,,,,,,,,,,,,,,,
Consortium,NESLI2,,,,,,,,,,,,,,,,,,,
Number of Proprietary_ID columns,0,,,,,,,,,,,,,,,,,,,
Number of Platforms listed,2,,,,,,,,,,,,,,,,,,,
publication_title,print_identifier,online_identifier,date_first_issue_online,num_first_vol_online,num_first_issue_online,date_last_issue_online,num_last_vol_online,num_last_issue_online,title_id,embargo_info,coverage_depth,coverage_notes,publisher_name,DOI,platform_name,platform_role,platform_title_url,platform_name,platform_role,platform_title_url
INFANT AND CHILD DEVELOPMENT,1522-7227,1522-7219,1997,,,,,,,,,,,10.1002/(ISSN)1522-7219,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1522-7219,Wiley Online Library,administrative,
INFANT MENTAL HEALTH JOURNAL,0163-9641,1097-0355,1997,,,,,,,,,,,10.1002/(ISSN)1097-0355,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0355,Wiley Online Library,administrative,
"INTELLIGENT SYSTEMS IN ACCOUNTING, FINANCE & MANAGEMENT",1055-615X,1099-1174,1997,,,,,,,,,,,10.1002/(ISSN)1099-1174,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1174,Wiley Online Library,administrative,
INTERNATIONAL JOURNAL OF FINANCE & ECONOMICS,1076-9307,1099-1158,1997,,,,,,,,,,,10.1002/(ISSN)1099-1158,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1158,Wiley Online Library,administrative,
JOURNAL OF APPLIED ECONOMETRICS,0883-7252,1099-1255,1997,,,,,,,,,,,10.1002/(ISSN)1099-1255,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1255,Wiley Online Library,administrative,
JOURNAL OF BEHAVIORAL DECISION MAKING,0894-3257,1099-0771,1997,,,,,,,,,,,10.1002/(ISSN)1099-0771,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-0771,Wiley Online Library,administrative,
JOURNAL OF BUSINESS LOGISTICS,0735-3766,2158-1592,1997,,,,,,,,,,,10.1002/(ISSN)2158-1592,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2158-1592,Wiley Online Library,administrative,
JOURNAL OF CLINICAL PSYCHOLOGY,0021-9762,1097-4679,1997,,,,,,,,,,,10.1002/(ISSN)1097-4679,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-4679,Wiley Online Library,administrative,
JOURNAL OF COMMUNITY & APPLIED SOCIAL PSYCHOLOGY,1052-9284,1099-1298,1997,,,,,,,,,,,10.1002/(ISSN)1099-1298,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1298,Wiley Online Library,administrative,
JOURNAL OF COMMUNITY PSYCHOLOGY,0090-4392,1520-6629,1997,,,,,,,,,,,10.1002/(ISSN)1520-6629,Wiley Online Library,host,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1520-6629,Wiley Online Library,administrative,
